name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Laurent Richard-Archeriteguy,145,13,150,1534,45-49,47,---,FRA,---,4419,01:06:38,3.9 km,00:03:19,05:36:54,180.2 km,00:02:15,03:28:25,42.2 km,10:17:31
Davy Prinzie,146,22,151,680,25-29,29,---,BEL,---,4499,00:59:00,3.9 km,00:04:40,05:20:37,180.2 km,00:04:14,03:49:02,42.2 km,10:17:33
Koen Baekelandt,147,9,152,1609,50-54,53,BE,BEL,---,4658,01:03:32,3.9 km,00:04:09,05:35:34,180.2 km,00:03:25,03:31:00,42.2 km,10:17:40
Alfredo Bercedo Pardo,148,32,153,1172,40-44,40,ES,ESP,---,4490,01:01:54,3.9 km,00:05:16,05:34:21,180.2 km,00:03:19,03:33:15,42.2 km,10:18:05
Peter Van Egdom,149,2,154,1881,55-59,55,NL,NLD,---,4734,00:57:26,3.9 km,00:04:20,05:44:18,180.2 km,00:04:11,03:27:56,42.2 km,10:18:11
Bart Van Linder,150,14,155,370,45-49,45,Brabant,NLD,---,4408,01:00:31,3.9 km,00:04:05,05:24:39,180.2 km,00:02:49,03:46:21,42.2 km,10:18:25
Matthieu Etienvre,151,34,156,775,30-34,33,FR,FRA,---,4240,01:03:47,3.9 km,00:03:11,05:45:25,180.2 km,00:02:09,03:24:44,42.2 km,10:19:16
Damian Tomaszewicz,152,4,157,233,18-24,23,Warmińsko - Mazurskie,POL,---,4795,00:58:26,3.9 km,00:03:38,05:34:12,180.2 km,00:02:07,03:41:14,42.2 km,10:19:37
Eric Quellmalz,153,23,158,682,25-29,28,DE,DEU,---,4475,00:58:10,3.9 km,00:03:21,05:13:36,180.2 km,00:03:40,04:00:50,42.2 km,10:19:37
Frans Van Heteren,154,10,159,1749,50-54,50,NL,NLD,---,4634,00:54:07,3.9 km,00:03:24,05:20:36,180.2 km,00:02:19,03:59:14,42.2 km,10:19:40
