name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Anne Marie Lax,---,---,DNF,1035,50-54,50,NC,USA,---,---,01:06:02,2.4 mi,00:16:29,07:25:25,112 mi,00:15:59,---,26.2 mi,DNF
Leanne Layne,---,---,DNS,1117,60-64,64,VA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Alan Lear,---,---,DNS,2532,55-59,56,VA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Jacob Leblanc,---,---,DNS,1321,30-34,32,MA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Lisa Ledesma,---,---,DNS,346,50-54,54,HI,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Scott Ledgerwood,---,---,DNS,1322,30-34,31,VA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Kelly Ledrew,---,---,DNS,926,45-49,47,CA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Kelvin Lee,---,---,DNS,362,30-34,32,CA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Tracy Lee,---,---,DNS,782,40-44,45,NC,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Miro Lehky,---,---,DNS,2387,50-54,51,VA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Holly Lemmon,---,---,DNS,478,25-29,28,ON,CAN,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Alejandro Leon,---,---,DNS,1526,35-39,---,FL,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Stanley Lerille,---,---,DNS,152,35-39,39,LA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Christine Lesando,---,---,DNS,783,40-44,43,VA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
