name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Frank Neumann,---,---,DNF,1839,18-24,30,---,DEU,---,---,00:59:08,2.4 mi,00:02:15,---,112 mi,---,---,26.2 mi,DNF
Rob Newman,---,1202,---,694,45-49,53,WA,AUS,---,---,01:21:45,2.4 mi,00:03:14,06:02:39,112 mi,00:02:58,04:54:05,26.2 mi,12:24:41
Scott Neyedli,---,---,DNF,57,PRO,38,TX,GBR,---,---,00:51:05,2.4 mi,00:01:56,04:43:03,112 mi,00:02:59,---,26.2 mi,DNF
Renee Nichols,---,295,---,1800,25-29,33,---,AUS,---,---,01:10:54,2.4 mi,00:03:16,05:15:53,112 mi,00:03:07,03:28:38,26.2 mi,10:01:48
Camila Nicolau,---,---,DNS,1861,18-24,31,---,BRA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Dirk Niederau,---,142,---,1225,35-39,45,---,DEU,---,---,00:56:59,2.4 mi,00:02:34,05:09:03,112 mi,00:08:13,03:23:08,26.2 mi,09:39:57
Annette Niederau Geb Koch,---,1097,---,1403,35-39,45,---,DEU,---,---,01:29:16,2.4 mi,00:03:08,06:14:24,112 mi,00:05:34,04:01:06,26.2 mi,11:53:28
Edith Niederfriniger,---,253,---,137,PRO,45,---,ITA,---,---,00:59:46,2.4 mi,00:02:14,05:24:20,112 mi,00:02:52,03:26:36,26.2 mi,09:55:48
Andreas Niedrig,---,881,---,58,PRO,48,---,DEU,---,---,00:51:12,2.4 mi,00:02:12,05:28:34,112 mi,00:05:28,04:48:09,26.2 mi,11:15:35
Tommy Nielsen,---,44,---,52,35-39,43,---,DNK,---,---,00:56:41,2.4 mi,00:02:46,04:51:56,112 mi,00:04:01,03:14:35,26.2 mi,09:09:59
Frank Niemerg,---,---,DNF,1267,35-39,44,---,DEU,---,---,01:00:41,2.4 mi,00:02:17,05:06:22,112 mi,00:03:19,---,26.2 mi,DNF
Kaoru Niikura,---,809,---,1447,35-39,41,---,JPN,---,---,01:07:48,2.4 mi,00:03:37,06:02:40,112 mi,00:03:23,03:47:43,26.2 mi,11:05:11
Angela Niklaus,---,958,---,1656,30-34,38,CH,CHE,---,---,01:11:53,2.4 mi,00:03:19,05:53:42,112 mi,00:06:06,04:11:30,26.2 mi,11:26:30
Julia Nikolopolus,---,1034,---,1621,30-34,40,Hessen,DEU,---,---,01:18:39,2.4 mi,00:03:41,05:52:10,112 mi,00:03:37,04:23:28,26.2 mi,11:41:35
Alexander Nikolopoulos,---,252,---,1362,35-39,42,Hessen,GRC,---,---,01:08:18,2.4 mi,00:03:11,04:56:16,112 mi,00:05:57,03:41:52,26.2 mi,09:55:34
Akiko Nishiguchi,---,1333,---,845,45-49,51,Ibaraki,JPN,---,---,01:31:22,2.4 mi,00:07:03,06:51:02,112 mi,00:06:02,04:34:04,26.2 mi,13:09:33
Hiroyuki Nishiuchi,---,76,---,173,PRO,40,Hyogo,JPN,---,---,00:50:57,2.4 mi,00:02:14,05:20:24,112 mi,00:02:56,03:06:42,26.2 mi,09:23:13
Maki Nishiuchi,---,536,---,151,PRO,41,Intl State,JPN,---,---,00:54:25,2.4 mi,00:02:06,05:53:52,112 mi,00:02:30,03:39:04,26.2 mi,10:31:57
Jason Nixon,---,1101,---,695,45-49,53,HI,USA,---,---,01:05:06,2.4 mi,00:04:08,06:02:32,112 mi,00:05:37,04:37:23,26.2 mi,11:54:46
Richard Nixon,---,268,---,783,45-49,51,FL,USA,---,---,01:06:00,2.4 mi,00:03:17,05:20:25,112 mi,00:03:56,03:24:01,26.2 mi,09:57:39
Aldo Nobili,---,1029,---,459,50-54,60,Intl State,ITA,---,---,01:14:44,2.4 mi,00:04:35,05:50:57,112 mi,00:03:19,04:25:48,26.2 mi,11:39:23
Olivier Noglotte,---,1448,---,1337,35-39,42,---,FRA,---,---,01:07:55,2.4 mi,00:04:19,06:14:49,112 mi,00:06:55,06:35:17,26.2 mi,14:09:15
Michael Noll,---,401,---,953,40-44,49,DE,DEU,---,---,01:04:14,2.4 mi,00:04:11,05:08:13,112 mi,00:03:42,03:55:28,26.2 mi,10:15:48
Erik Noren,---,753,---,1516,30-34,39,---,SWE,---,---,01:11:36,2.4 mi,00:02:52,05:30:47,112 mi,00:03:17,04:09:21,26.2 mi,10:57:53
Randy Norris,---,583,---,411,55-59,62,IN,USA,---,---,01:13:25,2.4 mi,00:03:23,05:22:30,112 mi,00:04:34,03:54:49,26.2 mi,10:38:41
Russell Nugent,---,870,---,1060,40-44,47,---,ZAF,---,---,01:10:32,2.4 mi,00:06:27,05:41:29,112 mi,00:04:08,04:10:59,26.2 mi,11:13:35
Molly Obetz,---,1044,---,1433,35-39,43,ID,USA,---,---,01:13:55,2.4 mi,00:05:39,06:16:17,112 mi,00:06:52,04:01:04,26.2 mi,11:43:47
Mark Obrien,---,1472,---,696,45-49,53,VA,USA,---,---,01:19:49,2.4 mi,00:07:28,07:30:02,112 mi,00:10:13,05:16:32,26.2 mi,14:24:04
Lawrence O'Brien,---,1159,---,754,45-49,52,CA,USA,---,---,01:16:39,2.4 mi,00:05:10,06:16:54,112 mi,00:04:51,04:25:35,26.2 mi,12:09:09
Matt Ochsner,---,1550,---,1709,25-29,34,CA,USA,---,---,01:29:20,2.4 mi,00:07:36,07:49:32,112 mi,00:06:56,05:39:44,26.2 mi,15:13:08
John O'Connell,---,163,---,784,45-49,51,MA,USA,---,---,01:00:06,2.4 mi,00:03:07,05:05:30,112 mi,00:03:12,03:31:24,26.2 mi,09:43:19
Tadayoshi Ogawa,---,1467,---,263,65-69,73,japan,JPN,---,---,01:21:02,2.4 mi,00:07:34,07:42:25,112 mi,00:07:15,05:03:18,26.2 mi,14:21:34
Courtney Ogden,---,---,DNF,174,PRO,44,WA,AUS,---,---,00:53:26,2.4 mi,00:02:25,05:00:42,112 mi,---,---,26.2 mi,DNF
Mustafa Okyay,---,61,---,1244,35-39,44,DE,DEU,---,---,01:05:19,2.4 mi,00:03:38,04:57:03,112 mi,00:02:53,03:09:07,26.2 mi,09:18:00
Terri Olah,---,1348,---,1125,40-44,49,SC,USA,---,---,01:18:26,2.4 mi,00:05:43,06:52:04,112 mi,00:07:15,04:55:17,26.2 mi,13:18:45
Rip Oldmeadow,---,266,---,1061,40-44,47,HI,USA,---,---,01:01:37,2.4 mi,00:03:00,05:12:56,112 mi,00:05:06,03:34:46,26.2 mi,09:57:25
Samuel Oliveria,---,739,---,884,40-44,50,sao paulo,BRA,---,---,01:14:44,2.4 mi,00:05:21,05:41:36,112 mi,00:04:25,03:49:43,26.2 mi,10:55:49
Randall Olsen,---,361,---,954,40-44,48,UT,USA,---,---,01:07:43,2.4 mi,00:03:20,05:24:34,112 mi,00:03:14,03:32:31,26.2 mi,10:11:22
Dave Olson,---,---,DNF,452,50-54,61,IA,USA,---,---,01:41:23,2.4 mi,00:09:23,---,112 mi,---,---,26.2 mi,DNF
Oguz Omur,---,352,---,955,40-44,48,na,TUR,---,---,00:59:51,2.4 mi,00:02:43,05:19:07,112 mi,00:03:44,03:45:14,26.2 mi,10:10:39
John O'Neill,---,1404,---,956,40-44,48,---,AUS,---,---,01:24:48,2.4 mi,00:06:31,06:39:48,112 mi,00:09:55,05:25:01,26.2 mi,13:46:03
Atsuko Onishi,---,1308,---,803,45-49,52,---,JPN,---,---,01:20:44,2.4 mi,00:07:26,07:18:37,112 mi,00:07:59,04:05:11,26.2 mi,12:59:57
Masayuki Onishi,---,916,---,899,40-44,49,Tokyo-pref.,JPN,---,---,01:07:15,2.4 mi,00:04:44,05:37:42,112 mi,00:07:45,04:22:59,26.2 mi,11:20:25
Landon Opunui,---,1001,---,1833,18-24,30,HI,USA,---,---,01:06:58,2.4 mi,00:02:54,05:15:56,112 mi,00:03:00,05:05:42,26.2 mi,11:34:30
Gregory Ornon,---,766,---,1710,25-29,35,---,CHE,---,---,00:56:57,2.4 mi,00:03:20,05:04:14,112 mi,00:04:13,04:50:04,26.2 mi,10:58:48
Shellie Oroshiba,---,1084,---,1170,40-44,46,TX,USA,---,---,01:24:44,2.4 mi,00:04:51,06:08:06,112 mi,00:06:09,04:07:34,26.2 mi,11:51:24
Fumitoshi Osada,---,741,---,697,45-49,53,Intl State,JPN,---,---,01:15:01,2.4 mi,00:06:25,05:46:13,112 mi,00:06:35,03:41:59,26.2 mi,10:56:13
Ian Osborne,---,1313,---,1062,40-44,47,Intl State,GBR,---,---,01:05:21,2.4 mi,00:03:16,06:21:24,112 mi,00:07:06,05:23:56,26.2 mi,13:01:03
