name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Tom Van Gulik,79,22,82,407,30-34,32,NL,NLD,---,4195,00:56:31,3.9 km,00:06:32,05:35:47,180.2 km,00:03:17,03:32:16,42.2 km,10:14:23
Ludovic Vuegen,80,8,83,125,25-29,27,BE,BEL,---,4597,01:08:33,3.9 km,00:04:48,05:15:45,180.2 km,00:02:53,03:42:53,42.2 km,10:14:52
Aidan Rich,81,23,84,392,30-34,33,VIC,AUS,---,4177,01:10:29,3.9 km,00:04:55,05:46:14,180.2 km,00:03:50,03:10:26,42.2 km,10:15:54
Dave Mölders,82,15,85,459,35-39,40,DE,DEU,---,4549,01:13:07,3.9 km,00:06:43,05:29:06,180.2 km,00:03:13,03:23:52,42.2 km,10:16:01
Alessio Piccioni,83,24,86,391,30-34,---,Italia,ITA,---,4171,00:58:37,3.9 km,00:03:39,05:21:15,180.2 km,00:03:04,03:49:46,42.2 km,10:16:21
Philippe Wyns,84,16,87,492,35-39,39,BE,BEL,---,4544,00:57:37,3.9 km,00:04:32,05:24:01,180.2 km,00:01:49,03:48:23,42.2 km,10:16:22
Freek Van Heerebeek,85,4,88,732,50-54,51,---,NLD,---,4810,01:02:30,3.9 km,00:05:06,05:15:49,180.2 km,00:02:41,03:50:30,42.2 km,10:16:36
Oliver Schmidt,86,9,89,316,25-29,30,DE,DEU,---,4570,01:03:04,3.9 km,00:03:18,05:13:37,180.2 km,00:02:28,03:54:43,42.2 km,10:17:10
Daniel D.O. Hesse,87,17,90,824,35-39,36,DE,DEU,---,4532,01:04:15,3.9 km,00:05:36,05:17:27,180.2 km,00:04:04,03:46:04,42.2 km,10:17:26
Jan Simon,88,1,91,282,18-24,24,Silesia,CZE,---,5000,00:54:46,3.9 km,00:04:33,05:19:28,180.2 km,00:02:47,03:55:56,42.2 km,10:17:30
Raphael Doyen,89,10,92,514,40-44,41,BE,BEL,---,4407,01:02:58,3.9 km,00:05:15,05:25:52,180.2 km,00:05:16,03:38:55,42.2 km,10:18:16
Stefan Van Der Pal,90,18,93,158,35-39,35,NL,NLD,---,4513,00:52:04,3.9 km,00:03:51,05:23:24,180.2 km,00:03:36,03:56:05,42.2 km,10:19:00
Marcel Suurmond,91,19,94,155,35-39,40,---,NLD,---,4507,01:03:38,3.9 km,00:05:57,05:14:57,180.2 km,00:03:30,03:51:25,42.2 km,10:19:27
Matthew Winn-Smith,92,20,95,490,35-39,37,---,GBR,---,4505,01:00:35,3.9 km,00:04:41,05:36:19,180.2 km,00:02:53,03:35:09,42.2 km,10:19:37
Caroline Lehrieder,4,4,96,55,PRO,27,DE,DEU,---,4513,00:56:21,3.9 km,00:04:01,05:52:11,180.2 km,00:01:50,03:25:34,42.2 km,10:19:57
Lionel Le Strat,93,11,97,174,40-44,44,---,FRA,---,4381,01:02:27,3.9 km,00:04:15,05:32:29,180.2 km,00:04:53,03:36:20,42.2 km,10:20:24
Paul Perry,94,21,98,151,35-39,39,---,GBR,---,4495,01:01:02,3.9 km,00:06:18,05:25:35,180.2 km,00:03:03,03:44:30,42.2 km,10:20:28
Arlindo Jose Da Silva Tavares,95,7,99,785,45-49,49,---,PRT,---,4586,01:01:24,3.9 km,00:03:44,05:26:44,180.2 km,00:02:59,03:46:01,42.2 km,10:20:52
Ben Hennigs,96,22,100,441,35-39,35,---,DEU,---,4490,00:58:00,3.9 km,00:04:19,05:22:40,180.2 km,00:02:47,03:53:07,42.2 km,10:20:53
Remon Van Drogenbroek,97,12,101,571,40-44,41,NL,NLD,---,4373,01:06:10,3.9 km,00:05:49,05:21:20,180.2 km,00:05:10,03:42:36,42.2 km,10:21:05
